"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","case_study","dataset_size","epochs","epochs_fn","fine_tune","finetune_type","indx_thresh","input_path","lr","method","metric.goal","metric.name","n_bin","n_split","n_thresh","network_model","parameters.dataset_sizes","parameters.epochss","parameters.epochs_fns","parameters.fine_tunes","parameters.n_bins","parameters.n_splits","parameters.n_threshs","parameters.threshs","program","seed","temperature","thresh","Cape/test/AUC","Cape/test/ECE","Cape/test/KL","Cape/test/brierScore","Cape/test_metric/AUC 0.02","Cape/test_metric/AUC 0.12","Cape/test_metric/AUC 0.25","Cape/test_metric/AUC 0.50","Cape/test_metric/AUC 0.75","Cape/test_metric/AUC 1.00","Cape/test_metric/ECE 0.02","Cape/test_metric/ECE 0.12","Cape/test_metric/ECE 0.25","Cape/test_metric/ECE 0.50","Cape/test_metric/ECE 0.75","Cape/test_metric/ECE 1.00","Cape/test_metric/KL 0.02","Cape/test_metric/KL 0.12","Cape/test_metric/KL 0.25","Cape/test_metric/KL 0.50","Cape/test_metric/KL 0.75","Cape/test_metric/KL 1.00","Cape/test_metric/brierScore 0.02","Cape/test_metric/brierScore 0.12","Cape/test_metric/brierScore 0.25","Cape/test_metric/brierScore 0.50","Cape/test_metric/brierScore 0.75","Cape/test_metric/brierScore 1.00","Cape/train/BCE","Cape/train/CAPE","Cape/train/loss","Cape/val/AUC","Cape/val/ECE","Cape/val/KL","Cape/val/brierScore","Cape/val/loss","Cape/val_metric/AUC 0.02","Cape/val_metric/AUC 0.12","Cape/val_metric/AUC 0.25","Cape/val_metric/AUC 0.50","Cape/val_metric/AUC 0.75","Cape/val_metric/AUC 1.00","Cape/val_metric/ECE 0.02","Cape/val_metric/ECE 0.12","Cape/val_metric/ECE 0.25","Cape/val_metric/ECE 0.50","Cape/val_metric/ECE 0.75","Cape/val_metric/ECE 1.00","Cape/val_metric/KL 0.02","Cape/val_metric/KL 0.12","Cape/val_metric/KL 0.25","Cape/val_metric/KL 0.50","Cape/val_metric/KL 0.75","Cape/val_metric/KL 1.00","Cape/val_metric/brierScore 0.02","Cape/val_metric/brierScore 0.12","Cape/val_metric/brierScore 0.25","Cape/val_metric/brierScore 0.50","Cape/val_metric/brierScore 0.75","Cape/val_metric/brierScore 1.00","epoch","test/AUC","test/ECE","test/KL","test/brierScore","test_metric/AUC 0.02","test_metric/AUC 0.12","test_metric/AUC 0.25","test_metric/AUC 0.50","test_metric/AUC 0.75","test_metric/AUC 1.00","test_metric/ECE 0.02","test_metric/ECE 0.12","test_metric/ECE 0.25","test_metric/ECE 0.50","test_metric/ECE 0.75","test_metric/ECE 1.00","test_metric/KL 0.02","test_metric/KL 0.12","test_metric/KL 0.25","test_metric/KL 0.50","test_metric/KL 0.75","test_metric/KL 1.00","test_metric/brierScore 0.02","test_metric/brierScore 0.12","test_metric/brierScore 0.25","test_metric/brierScore 0.50","test_metric/brierScore 0.75","test_metric/brierScore 1.00","train/BCE","train/CAPE","train/loss","trainer/global_step","val/AUC","val/ECE","val/KL","val/brierScore","val/loss","val_metric/AUC 0.02","val_metric/AUC 0.12","val_metric/AUC 0.25","val_metric/AUC 0.50","val_metric/AUC 0.75","val_metric/AUC 1.00","val_metric/ECE 0.02","val_metric/ECE 0.12","val_metric/ECE 0.25","val_metric/ECE 0.50","val_metric/ECE 0.75","val_metric/ECE 1.00","val_metric/KL 0.02","val_metric/KL 0.12","val_metric/KL 0.25","val_metric/KL 0.50","val_metric/KL 0.75","val_metric/KL 1.00","val_metric/brierScore 0.02","val_metric/brierScore 0.12","val_metric/brierScore 0.25","val_metric/brierScore 0.50","val_metric/brierScore 0.75","val_metric/brierScore 1.00"
"olive-sweep-1","finished","-","","","2024-06-07T14:27:41.000Z","1468","o0zlwo71","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","10","0","1","unet","","","","","","","","","","42","1","0.02","0.8717062623790206","0.03010021963420747","5.647944927215576","0.13499560952186584","0.8717062623790206","","","","","","0.03010021963420747","","","","","","5.647944927215576","","","","","","0.13499560952186584","","","","","","0.4516492784023285","0.4570369720458984","0.45434314012527466","0.8496495502196899","0.0602022340629312","5.837143421173096","0.15522417426109314","0.49191299080848694","0.8496495502196899","","","","","","0.0602022340629312","","","","","","5.837143421173096","","","","","","0.15522417426109314","","","","","","30","0.8656381537469624","0.046950940810058475","5.697165489196777","0.13976134359836578","0.8656381537469624","","","","","","0.046950940810058475","","","","","","5.697165489196777","","","","","","0.13976134359836578","","","","","","0.3631807267665863","0","0.18159036338329315","390","0.8565584635456561","0.02490070333608744","6.098682403564453","0.1484898030757904","0.4625958502292633","0.8565584635456561","","","","","","0.02490070333608744","","","","","","6.098682403564453","","","","","","0.1484898030757904","","","","",""
"volcanic-cherry-167","finished","-","","","2024-06-07T13:41:15.000Z","1127","","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","1","1","unet","","","","","","","","","","42","1","1","0.6126602017310427","0.0010154214952239392","0.20172855257987976","0.004659601021558046","","","","","","0.6126602017310427","","","","","","0.0010154214952239392","","","","","","0.20172855257987976","","","","","","0.004659601021558046","0.022578518837690353","0.022579040378332135","0.02257877960801125","0.5664909912732902","0.003087626938589146","0.2276054173707962","0.006490692030638456","0.04011653736233711","","","","","","0.5664909912732902","","","","","","0.003087626938589146","","","","","","0.2276054173707962","","","","","","0.006490692030638456","30","0.5971808039812175","0.0012674321655272245","0.2072703987360001","0.00466212909668684","","","","","","0.5971808039812175","","","","","","0.0012674321655272245","","","","","","0.2072703987360001","","","","","","0.00466212909668684","0.01879897341132164","0","0.00939948670566082","390","0.6025342200815844","0.0021510011730675625","0.2602955996990204","0.006449003238230944","0.03909069672226906","","","","","","0.6025342200815844","","","","","","0.0021510011730675625","","","","","","0.2602955996990204","","","","","","0.006449003238230944"
"hopeful-eon-166","finished","-","","","2024-06-07T13:41:04.000Z","1240","","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","1","1","unet","","","","","","","","","","42","1","0.75","0.8440303390363797","0.0026052513362343605","0.5372713804244995","0.011949444189667702","","","","","0.8440303390363797","","","","","","0.0026052513362343605","","","","","","0.5372713804244995","","","","","","0.011949444189667702","","0.04795774072408676","0.04812763258814812","0.04804268479347229","0.843090191563934","0.010065713089382353","0.7618476748466492","0.019658247008919716","0.08584380149841309","","","","","0.843090191563934","","","","","","0.010065713089382353","","","","","","0.7618476748466492","","","","","","0.019658247008919716","","30","0.8466850761769801","0.002179593163743456","0.507304310798645","0.011972273699939253","","","","","0.8466850761769801","","","","","","0.002179593163743456","","","","","","0.507304310798645","","","","","","0.011972273699939253","","0.07833114266395569","0","0.03916557133197784","390","0.8658609070987724","0.01627027113679505","1.0346952676773071","0.019844751805067062","0.08327122032642365","","","","","0.8658609070987724","","","","","","0.01627027113679505","","","","","","1.0346952676773071","","","","","","0.019844751805067062",""
"treasured-snowball-165","finished","-","","","2024-06-07T13:35:46.000Z","1300","","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","1","1","unet","","","","","","","","","","42","1","0.5","0.8357077168295234","0.00430027273591684","1.3571985960006714","0.033339306712150574","","","","0.8357077168295234","","","","","","0.00430027273591684","","","","","","1.3571985960006714","","","","","","0.033339306712150574","","","0.0781865194439888","0.07854584604501724","0.07836618274450302","0.8278917087698703","0.02993178902785724","1.985141396522522","0.053987644612789154","0.2686610519886017","","","","0.8278917087698703","","","","","","0.02993178902785724","","","","","","1.985141396522522","","","","","","0.053987644612789154","","","30","0.8358334669464654","0.0055633716189079935","1.3077183961868286","0.03325580060482025","","","","0.8358334669464654","","","","","","0.0055633716189079935","","","","","","1.3077183961868286","","","","","","0.03325580060482025","","","0.11620166897773744","0","0.05810083448886871","390","0.8464221295015248","0.023531028895243243","2.054291248321533","0.05326090380549431","0.3278467655181885","","","","0.8464221295015248","","","","","","0.023531028895243243","","","","","","2.054291248321533","","","","","","0.05326090380549431","",""
"noble-glitter-164","finished","-","","","2024-06-07T13:35:34.000Z","1253","","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","1","1","unet","","","","","","","","","","42","1","0.25","0.8254820208744709","0.0030149949932507672","3.105355739593506","0.07304418832063675","","","0.8254820208744709","","","","","","0.0030149949932507672","","","","","","3.105355739593506","","","","","","0.07304418832063675","","","","0.1345057487487793","0.13479365408420563","0.1346496939659119","0.8467388099701146","0.031563907662088705","3.497894287109375","0.08988140523433685","0.30361825227737427","","","0.8467388099701146","","","","","","0.031563907662088705","","","","","","3.497894287109375","","","","","","0.08988140523433685","","","","30","0.8254231719030839","0.009747464326253253","3.2529871463775635","0.07328895479440689","","","0.8254231719030839","","","","","","0.009747464326253253","","","","","","3.2529871463775635","","","","","","0.07328895479440689","","","","0.2010476291179657","0","0.10052381455898284","390","0.846473307348708","0.03196219170754912","3.343550205230713","0.08868961781263351","0.305695503950119","","","0.846473307348708","","","","","","0.03196219170754912","","","","","","3.343550205230713","","","","","","0.08868961781263351","","",""
"sweet-sweep-162","finished","-","","","2024-06-07T13:23:46.000Z","837","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","1","0.6064126137334043","0.0009107961008555312","0.2073911726474762","0.004924415145069361","","","","","","0.6064126137334043","","","","","","0.0009107961008555312","","","","","","0.2073911726474762","","","","","","0.004924415145069361","0.009319601580500604","0.009350906126201153","0.00933525338768959","0.5699213232541691","0.00325075583352124","0.22215256094932556","0.006115567870438099","0.038111548870801926","","","","","","0.5699213232541691","","","","","","0.00325075583352124","","","","","","0.22215256094932556","","","","","","0.006115567870438099","30","0.6057682886734918","0.0010044577529765332","0.19370664656162265","0.0049249823205173016","","","","","","0.6057682886734918","","","","","","0.0010044577529765332","","","","","","0.19370664656162265","","","","","","0.0049249823205173016","0.023842118680477142","0","0.011921059340238571","390","0.6239154846144795","0.0041207914251569","0.2442702054977417","0.006328443996608257","0.03844807669520378","","","","","","0.6239154846144795","","","","","","0.0041207914251569","","","","","","0.2442702054977417","","","","","","0.006328443996608257"
"misunderstood-sweep-161","finished","-","","","2024-06-07T13:23:29.000Z","1004","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.75","0.8786031580052178","0.0030731388500610302","0.5193026065826416","0.01129395980387926","","","","","0.8786031580052178","","","","","","0.0030731388500610302","","","","","","0.5193026065826416","","","","","","0.01129395980387926","","0.03989087790250778","0.040170274674892426","0.040030576288700104","0.8083117567946666","0.011798510433212804","0.6901450157165527","0.01947617344558239","0.08895275741815567","","","","","0.8083117567946666","","","","","","0.011798510433212804","","","","","","0.6901450157165527","","","","","","0.01947617344558239","","30","0.872326317324395","0.001053622616714819","0.4762977361679077","0.011383536271750929","","","","","0.872326317324395","","","","","","0.001053622616714819","","","","","","0.4762977361679077","","","","","","0.011383536271750929","","0.023027168586850166","0","0.011513584293425083","390","0.8464809404184767","0.006475834369564356","0.6536276936531067","0.018105585128068924","0.08044736832380295","","","","","0.8464809404184767","","","","","","0.006475834369564356","","","","","","0.6536276936531067","","","","","","0.018105585128068924",""
"dutiful-sweep-160","finished","-","","","2024-06-07T13:04:44.000Z","1268","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.5","0.8623069120842017","0.0019382179910559095","1.1911357641220093","0.028248218819499016","","","","0.8623069120842017","","","","","","0.0019382179910559095","","","","","","1.1911357641220093","","","","","","0.028248218819499016","","","0.10830097645521164","0.10861429572105408","0.10845763981342316","0.8219503693327487","0.026841085137326904","1.9453085660934448","0.05310536548495293","0.24103094637393951","","","","0.8219503693327487","","","","","","0.026841085137326904","","","","","","1.9453085660934448","","","","","","0.05310536548495293","","","30","0.8596557411487153","0.0035589883384595207","1.254544734954834","0.028371214866638184","","","","0.8596557411487153","","","","","","0.0035589883384595207","","","","","","1.254544734954834","","","","","","0.028371214866638184","","","0.0785098448395729","0","0.03925492241978645","390","0.8387095618820624","0.024375509501561993","1.969550371170044","0.05377129465341568","0.3103190064430237","","","","0.8387095618820624","","","","","","0.024375509501561993","","","","","","1.969550371170044","","","","","","0.05377129465341568","",""
"fresh-sweep-159","finished","-","","","2024-06-07T13:01:41.000Z","1316","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.25","0.8427449215417809","0.00892816185317302","2.8367698192596436","0.06337054818868637","","","0.8427449215417809","","","","","","0.00892816185317302","","","","","","2.8367698192596436","","","","","","0.06337054818868637","","","","0.21731632947921753","0.21755607426166537","0.21743619441986084","0.829200767510213","0.042030935840803904","3.4833154678344727","0.09473875910043716","0.3672142028808594","","","0.829200767510213","","","","","","0.042030935840803904","","","","","","3.4833154678344727","","","","","","0.09473875910043716","","","","30","0.8435313775939525","0.006649710410240595","2.8141610622406006","0.0635131299495697","","","0.8435313775939525","","","","","","0.006649710410240595","","","","","","2.8141610622406006","","","","","","0.0635131299495697","","","","0.19463521242141724","0","0.09731760621070862","390","0.8334942737707309","0.03339756302992859","3.530979871749878","0.09369516372680664","0.3994714319705963","","","0.8334942737707309","","","","","","0.03339756302992859","","","","","","3.530979871749878","","","","","","0.09369516372680664","","",""
"zany-sweep-158","finished","-","","","2024-06-07T13:01:06.000Z","1361","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.125","0.8381804574260823","0.011945636021477126","4.42313289642334","0.09935230761766434","","0.8381804574260823","","","","","","0.011945636021477126","","","","","","4.42313289642334","","","","","","0.09935230761766434","","","","","0.3093084394931793","0.3089662194252014","0.30913734436035156","0.8218458664187517","0.03839473796555225","5.0931196212768555","0.13068713247776031","0.4614277780056","","0.8218458664187517","","","","","","0.03839473796555225","","","","","","5.0931196212768555","","","","","","0.13068713247776031","","","","","30","0.8386167470839601","0.012560365579796931","4.250158786773682","0.09907983243465424","","0.8386167470839601","","","","","","0.012560365579796931","","","","","","4.250158786773682","","","","","","0.09907983243465424","","","","","0.17166057229042053","0","0.08583028614521027","390","0.816533856531505","0.049599341795213886","5.047658443450928","0.1330937296152115","0.5198818445205688","","0.816533856531505","","","","","","0.049599341795213886","","","","","","5.047658443450928","","","","","","0.1330937296152115","","","",""
"smart-sweep-157","finished","-","","","2024-06-07T13:00:09.000Z","1393","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","8","1","unet","","","","","","","","","","42","1","0.02","0.8514922014013672","0.017845007932984665","5.9152607917785645","0.14124402403831482","0.8514922014013672","","","","","","0.017845007932984665","","","","","","5.9152607917785645","","","","","","0.14124402403831482","","","","","","0.3663630485534668","0.3664674758911133","0.3664152622222901","0.8503370691457288","0.07003259664756979","5.847105979919434","0.15901435911655426","0.5535219311714172","0.8503370691457288","","","","","","0.07003259664756979","","","","","","5.847105979919434","","","","","","0.15901435911655426","","","","","","30","0.8494544885245385","0.013793146562269713","6.0059285163879395","0.14194248616695404","0.8494544885245385","","","","","","0.013793146562269713","","","","","","6.0059285163879395","","","","","","0.14194248616695404","","","","","","0.29881659150123596","0","0.14940829575061798","390","0.8425566360320357","0.07644807844451669","5.918951511383057","0.1636030077934265","0.6097040772438049","0.8425566360320357","","","","","","0.07644807844451669","","","","","","5.918951511383057","","","","","","0.1636030077934265","","","","",""
"northern-sweep-156","finished","-","","","2024-06-07T12:41:14.000Z","1182","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","1","0.5944485124856455","0.0012207784241807297","0.20491380989551544","0.0052522108890116215","","","","","","0.5944485124856455","","","","","","0.0012207784241807297","","","","","","0.20491380989551544","","","","","","0.0052522108890116215","0.01993842050433159","0.019925354048609737","0.019931886345148087","0.5608498620460727","0.003102111134536261","0.22791993618011477","0.005824130028486252","0.03590559586882591","","","","","","0.5608498620460727","","","","","","0.003102111134536261","","","","","","0.22791993618011477","","","","","","0.005824130028486252","30","0.5726219552702023","0.0018241590541904552","0.23220670223236084","0.00525896018370986","","","","","","0.5726219552702023","","","","","","0.0018241590541904552","","","","","","0.23220670223236084","","","","","","0.00525896018370986","0.014292804524302484","0","0.007146402262151241","390","0.5982015792834146","0.003072435539302901","0.22998835146427157","0.005845912266522646","0.035891324281692505","","","","","","0.5982015792834146","","","","","","0.003072435539302901","","","","","","0.22998835146427157","","","","","","0.005845912266522646"
"feasible-sweep-155","finished","-","","","2024-06-07T12:40:14.000Z","1464","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.75","0.8659037049990613","0.0015076138484363972","0.5200358629226685","0.013016795739531515","","","","","0.8659037049990613","","","","","","0.0015076138484363972","","","","","","0.5200358629226685","","","","","","0.013016795739531515","","0.03732495382428169","0.03746677935123443","0.037395864725112915","0.8460664573203772","0.006833548816006072","0.6402868628501892","0.01711512915790081","0.0759803056716919","","","","","0.8460664573203772","","","","","","0.006833548816006072","","","","","","0.6402868628501892","","","","","","0.01711512915790081","","30","0.8509190517063036","0.0027093790208889035","0.5097181797027588","0.013231626711785792","","","","","0.8509190517063036","","","","","","0.0027093790208889035","","","","","","0.5097181797027588","","","","","","0.013231626711785792","","0.04391305521130562","0","0.02195652760565281","390","0.8460816029516133","0.007002582822197377","0.7695770859718323","0.01667843386530876","0.07355627417564392","","","","","0.8460816029516133","","","","","","0.007002582822197377","","","","","","0.7695770859718323","","","","","","0.01667843386530876",""
"solar-sweep-154","finished","-","","","2024-06-07T12:39:28.000Z","1322","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.5","0.8414721545488316","0.005772831332506823","1.2910984754562378","0.031052811071276665","","","","0.8414721545488316","","","","","","0.005772831332506823","","","","","","1.2910984754562378","","","","","","0.031052811071276665","","","0.08220860362052917","0.08268055319786072","0.08244457840919495","0.8250816905322509","0.029277154148176773","1.9106624126434328","0.05283460021018982","0.258048415184021","","","","0.8250816905322509","","","","","","0.029277154148176773","","","","","","1.9106624126434328","","","","","","0.05283460021018982","","","30","0.8386697244990607","0.008050284511794424","1.1663799285888672","0.030992131680250168","","","","0.8386697244990607","","","","","","0.008050284511794424","","","","","","1.1663799285888672","","","","","","0.030992131680250168","","","0.08580414205789566","0","0.04290207102894783","390","0.8339591681208882","0.02592538381833264","2.042785882949829","0.05442612245678902","0.3259243369102478","","","","0.8339591681208882","","","","","","0.02592538381833264","","","","","","2.042785882949829","","","","","","0.05442612245678902","",""
"zany-sweep-153","finished","-","","","2024-06-07T12:38:11.000Z","1312","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.25","0.8279471361371843","0.012101985655962716","2.8430023193359375","0.06465067714452744","","","0.8279471361371843","","","","","","0.012101985655962716","","","","","","2.8430023193359375","","","","","","0.06465067714452744","","","","0.17531445622444153","0.17585085332393646","0.1755826473236084","0.82976721978567","0.03751440137131158","3.549961805343628","0.09471093118190764","0.34459707140922546","","","0.82976721978567","","","","","","0.03751440137131158","","","","","","3.549961805343628","","","","","","0.09471093118190764","","","","30","0.8288291178201984","0.014770709971148653","2.6838033199310303","0.06460636109113693","","","0.8288291178201984","","","","","","0.014770709971148653","","","","","","2.6838033199310303","","","","","","0.06460636109113693","","","","0.15573671460151672","0","0.07786835730075836","390","0.8275399841769847","0.04753886443682252","3.5691866874694824","0.09868203103542328","0.39947184920310974","","","0.8275399841769847","","","","","","0.04753886443682252","","","","","","3.5691866874694824","","","","","","0.09868203103542328","","",""
"silver-sweep-152","finished","-","","","2024-06-07T12:19:39.000Z","1287","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.125","0.8245306396933577","0.023098675127042757","4.176294803619385","0.09851118177175522","","0.8245306396933577","","","","","","0.023098675127042757","","","","","","4.176294803619385","","","","","","0.09851118177175522","","","","","0.23918624222278595","0.23916570842266083","0.2391759753227234","0.8286112646750913","0.04297552599819232","5.122805118560791","0.1315307766199112","0.45588257908821106","","0.8286112646750913","","","","","","0.04297552599819232","","","","","","5.122805118560791","","","","","","0.1315307766199112","","","","","30","0.8270434165109212","0.02908102204973644","4.502957820892334","0.09827905893325806","","0.8270434165109212","","","","","","0.02908102204973644","","","","","","4.502957820892334","","","","","","0.09827905893325806","","","","","0.2204587310552597","0","0.11022936552762984","390","0.8280686822137897","0.06034342633329805","4.966541290283203","0.13424326479434967","0.5433498620986938","","0.8280686822137897","","","","","","0.06034342633329805","","","","","","4.966541290283203","","","","","","0.13424326479434967","","","",""
"copper-sweep-151","finished","-","","","2024-06-07T12:16:39.000Z","1409","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","7","1","unet","","","","","","","","","","42","1","0.02","0.8370957401858695","0.03273410178840182","5.773167133331299","0.14457090198993683","0.8370957401858695","","","","","","0.03273410178840182","","","","","","5.773167133331299","","","","","","0.14457090198993683","","","","","","0.3408656418323517","0.34096142649650574","0.3409135341644287","0.8534512454617231","0.0834057104055861","5.708552360534668","0.15965746343135834","0.5036423802375793","0.8534512454617231","","","","","","0.0834057104055861","","","","","","5.708552360534668","","","","","","0.15965746343135834","","","","","","30","0.8406694131340355","0.038707152279686144","5.648484706878662","0.14420409500598907","0.8406694131340355","","","","","","0.038707152279686144","","","","","","5.648484706878662","","","","","","0.14420409500598907","","","","","","0.3668977320194245","0","0.18344886600971225","390","0.8674403691214834","0.04046205718631307","5.685515403747559","0.14492036402225494","0.4475215971469879","0.8674403691214834","","","","","","0.04046205718631307","","","","","","5.685515403747559","","","","","","0.14492036402225494","","","","",""
"drawn-sweep-150","finished","-","","","2024-06-07T12:16:06.000Z","1395","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","1","0.8426286537363007","0.0011191181350652922","0.16265422105789185","0.004483499098569155","","","","","","0.8426286537363007","","","","","","0.0011191181350652922","","","","","","0.16265422105789185","","","","","","0.004483499098569155","0.025450216606259343","0.025544753298163417","0.02549748495221138","0.8060056525407093","0.002821845670569499","0.2652827799320221","0.005346718709915876","0.030550124123692513","","","","","","0.8060056525407093","","","","","","0.002821845670569499","","","","","","0.2652827799320221","","","","","","0.005346718709915876","30","0.826520563936599","0.001171439297544778","0.1936796009540558","0.005114715546369553","","","","","","0.826520563936599","","","","","","0.001171439297544778","","","","","","0.1936796009540558","","","","","","0.005114715546369553","0.01869578473269939","0","0.009347892366349695","390","0.7573513911546097","0.002292346048378808","0.20550961792469025","0.005353188142180443","0.03185062110424042","","","","","","0.7573513911546097","","","","","","0.002292346048378808","","","","","","0.20550961792469025","","","","","","0.005353188142180443"
"jolly-sweep-149","finished","-","","","2024-06-07T12:15:59.000Z","1326","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.75","0.8726097999460907","0.003262433367557683","0.4799141585826874","0.010768751613795756","","","","","0.8726097999460907","","","","","","0.003262433367557683","","","","","","0.4799141585826874","","","","","","0.010768751613795756","","0.03605203330516815","0.037076618522405624","0.03656432777643204","0.8083142122817855","0.009308384340190996","0.6718827486038208","0.017406029626727104","0.08024565130472183","","","","","0.8083142122817855","","","","","","0.009308384340190996","","","","","","0.6718827486038208","","","","","","0.017406029626727104","","30","0.86699464989064","0.0016391194402912896","0.4611818492412567","0.010661616921424866","","","","","0.86699464989064","","","","","","0.0016391194402912896","","","","","","0.4611818492412567","","","","","","0.010661616921424866","","0.03532552719116211","0","0.017662763595581055","390","0.8310448821216728","0.0029930702183716277","0.647605836391449","0.01655447855591774","0.0748685896396637","","","","","0.8310448821216728","","","","","","0.0029930702183716277","","","","","","0.647605836391449","","","","","","0.01655447855591774",""
"soft-sweep-148","finished","-","","","2024-06-07T11:56:12.000Z","1401","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.5","0.866854547733532","0.011170068227126727","1.3163899183273315","0.02992996945977211","","","","0.866854547733532","","","","","","0.011170068227126727","","","","","","1.3163899183273315","","","","","","0.02992996945977211","","","0.08876056224107742","0.08943749964237213","0.08909903466701508","0.821794730069575","0.02463047554580059","1.781868815422058","0.0478668287396431","0.17852456867694855","","","","0.821794730069575","","","","","","0.02463047554580059","","","","","","1.781868815422058","","","","","","0.0478668287396431","","","30","0.8669880002399573","0.011162474953720865","1.2641465663909912","0.03121926262974739","","","","0.8669880002399573","","","","","","0.011162474953720865","","","","","","1.2641465663909912","","","","","","0.03121926262974739","","","0.07660407572984695","0","0.03830203786492348","390","0.8366004217591201","0.016996620485815482","1.7119868993759155","0.046026889234781265","0.17073261737823486","","","","0.8366004217591201","","","","","","0.016996620485815482","","","","","","1.7119868993759155","","","","","","0.046026889234781265","",""
"lively-sweep-147","finished","-","","","2024-06-07T11:53:51.000Z","1360","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.25","0.8645631171745283","0.016921256804981626","2.666630506515503","0.0637420192360878","","","0.8645631171745283","","","","","","0.016921256804981626","","","","","","2.666630506515503","","","","","","0.0637420192360878","","","","0.16643458604812622","0.1666986346244812","0.1665666103363037","0.8117557881324435","0.06246794843976667","3.3998453617095947","0.09958942234516144","0.34068846702575684","","","0.8117557881324435","","","","","","0.06246794843976667","","","","","","3.3998453617095947","","","","","","0.09958942234516144","","","","30","0.8637943017102517","0.015162898524436724","2.489490509033203","0.06414146721363068","","","0.8637943017102517","","","","","","0.015162898524436724","","","","","","2.489490509033203","","","","","","0.06414146721363068","","","","0.1490318477153778","0","0.0745159238576889","390","0.8302005609730045","0.047754561489777705","3.2730090618133545","0.09227146953344344","0.3107421100139618","","","0.8302005609730045","","","","","","0.047754561489777705","","","","","","3.2730090618133545","","","","","","0.09227146953344344","","",""
"peachy-sweep-146","finished","-","","","2024-06-07T11:53:10.000Z","1363","arepezmh","32","RYDL","500","60","30","1","bin","1","/home/students/s265780/data/RYDL","0.0001","","","","100","6","1","unet","","","","","","","","","","42","1","0.125","0.8549717483342586","0.012353832539665868","3.807892322540283","0.09329289197921752","","0.8549717483342586","","","","","","0.012353832539665868","","","","","","3.807892322540283","","","","","","0.09329289197921752","","","","","0.28000280261039734","0.28026142716407776","0.28013211488723755","0.8134726278821287","0.07629556905999603","4.778878688812256","0.1377585083246231","0.4467048645019531","","0.8134726278821287","","","","","","0.07629556905999603","","","","","","4.778878688812256","","","","","","0.1377585083246231","","","","","30","0.8552103184134574","0.017404413977725464","3.9438669681549072","0.0963454321026802","","0.8552103184134574","","","","","","0.017404413977725464","","","","","","3.9438669681549072","","","","","","0.0963454321026802","","","","","0.2276967167854309","0","0.11384835839271544","390","0.8218689723263259","0.07145524199052025","4.765912055969238","0.13597062230110168","0.4369701445102692","","0.8218689723263259","","","","","","0.07145524199052025","","","","","","4.765912055969238","","","","","","0.13597062230110168","","","",""
