model,split,RMSE,repetition,date,isintense
sde_unet,0,7.3123273849487305,12,20190426,1
sde_unet,0,5.4095377922058105,12,20231201,1
sde_unet,0,11.882028579711914,12,20181106,1
sde_unet,0,6.399733066558838,12,20220423,1
sde_unet,0,12.859823226928711,12,20200829,1
sde_unet,0,4.002750873565674,12,20180913,0
sde_unet,0,5.512642860412598,12,20190812,0
sde_unet,0,4.27473783493042,12,20190201,1
sde_unet,0,2.565595865249634,12,20220523,0
sde_unet,0,6.320492267608643,12,20200516,0
sde_unet,0,3.9192428588867188,12,20210207,0
sde_unet,0,3.260542154312134,12,20210629,0
sde_unet,0,4.696928024291992,12,20240209,1
sde_unet,0,5.29992151260376,12,20240331,1
sde_unet,0,2.4094958305358887,12,20180711,0
sde_unet,0,8.201582908630371,12,20200830,1
sde_unet,0,4.259850025177002,12,20210724,0
sde_unet,0,10.631515502929688,12,20231020,1
sde_unet,0,3.940182685852051,12,20181030,0
sde_unet,0,43.922420501708984,12,20201002,1
sde_unet,0,3.539041519165039,12,20190703,0
sde_unet,0,2.6588337421417236,12,20231211,1
sde_unet,0,1.7247507572174072,12,20200702,0
sde_unet,0,6.439522743225098,12,20181105,0
sde_unet,0,2.2757132053375244,12,20210831,0
sde_unet,0,5.425388336181641,12,20200420,1
sde_unet,0,2.7870633602142334,12,20190405,0
sde_unet,0,2.6168065071105957,12,20200427,0
sde_unet,0,9.123642921447754,12,20201026,0
sde_unet,0,6.573960304260254,12,20230430,1
sde_unet,0,5.421789169311523,12,20201204,1
sde_unet,0,2.656170129776001,12,20200202,1
sde_unet,0,29.121028900146484,12,20191021,1
sde_unet,0,4.581911087036133,13,20210101,0
sde_unet,0,6.81682014465332,13,20190822,0
sde_unet,0,12.655221939086914,13,20230828,1
sde_unet,0,15.753962516784668,13,20181029,1
sde_unet,0,2.5141525268554688,13,20180613,0
sde_unet,0,7.434227466583252,13,20191220,1
sde_unet,0,7.12985897064209,13,20191124,0
sde_unet,0,2.147495985031128,13,20220518,0
sde_unet,0,7.592779636383057,13,20200828,1
sde_unet,0,2.2899343967437744,13,20221001,0
sde_unet,0,3.758427143096924,13,20190714,0
sde_unet,0,2.2369277477264404,13,20200813,0
sde_unet,0,2.716475248336792,13,20210730,0
sde_unet,0,8.727598190307617,13,20210713,1
sde_unet,0,1.921120524406433,13,20210920,0
sde_unet,0,2.5247557163238525,13,20190527,0
sde_unet,0,10.675971984863281,13,20230520,1
sde_unet,0,17.299463272094727,13,20240303,1
sde_unet,0,5.87675142288208,13,20190423,1
sde_unet,0,16.92792510986328,13,20191015,1
sde_unet,0,3.820399522781372,13,20191125,0
sde_unet,0,4.801141262054443,13,20191019,0
sde_unet,0,6.440415859222412,13,20180530,0
sde_unet,0,5.637914180755615,13,20200604,1
sde_unet,0,4.0102033615112305,13,20200510,0
sde_unet,0,8.482925415039062,13,20240330,1
sde_unet,0,4.510242462158203,13,20180720,0
sde_unet,0,2.1377203464508057,13,20221223,1
sde_unet,0,28.622941970825195,13,20211004,1
sde_unet,0,8.372979164123535,13,20230827,1
sde_unet,0,1.5105299949645996,13,20200419,0
sde_unet,0,8.848222732543945,13,20200511,1
sde_unet,0,1.5561444759368896,13,20210412,0
sde_unet,0,2.524137258529663,13,20211116,0
sde_unet,0,2.272334098815918,13,20210823,0
sde_unet,0,8.559490203857422,13,20210511,1
sde_unet,0,1.523390769958496,13,20200227,0
sde_unet,0,9.535599708557129,13,20190610,1
sde_unet,0,1.8862110376358032,13,20210605,0
sde_unet,0,7.830626964569092,13,20240227,1
sde_unet,0,2.670287609100342,13,20210622,0
sde_unet,0,15.880963325500488,13,20191123,1
sde_unet,0,10.245739936828613,13,20190715,1
sde_unet,0,6.2765302658081055,13,20190404,1
sde_unet,0,3.395921468734741,13,20220506,0
sde_unet,0,3.6973628997802734,13,20190622,0
sde_unet,0,5.179938793182373,13,20240210,1
sde_unet,0,1.685621976852417,13,20200730,0
sde_unet,0,1.9096959829330444,13,20210206,0
sde_unet,0,7.934850692749023,13,20190807,1
sde_unet,0,3.0023934841156006,13,20190910,0
sde_unet,0,1.5615921020507812,13,20211031,0
sde_unet,0,7.31521463394165,13,20190426,1
sde_unet,0,5.366758346557617,13,20231201,1
sde_unet,0,11.628652572631836,13,20181106,1
sde_unet,0,6.281428813934326,13,20220423,1
sde_unet,0,12.909988403320312,13,20200829,1
sde_unet,0,3.9864258766174316,13,20180913,0
sde_unet,0,5.393209934234619,13,20190812,0
sde_unet,0,4.146676540374756,13,20190201,1
sde_unet,0,2.6315488815307617,13,20220523,0
sde_unet,0,6.33257532119751,13,20200516,0
sde_unet,0,3.8456063270568848,13,20210207,0
sde_unet,0,3.221653699874878,13,20210629,0
sde_unet,0,4.758987903594971,13,20240209,1
sde_unet,0,5.321507930755615,13,20240331,1
sde_unet,0,2.4883196353912354,13,20180711,0
sde_unet,0,8.11042308807373,13,20200830,1
sde_unet,0,4.206969738006592,13,20210724,0
sde_unet,0,10.679503440856934,13,20231020,1
sde_unet,0,4.006488800048828,13,20181030,0
sde_unet,0,43.91490936279297,13,20201002,1
sde_unet,0,3.5460922718048096,13,20190703,0
sde_unet,0,2.653099775314331,13,20231211,1
sde_unet,0,1.7120105028152466,13,20200702,0
sde_unet,0,6.536154270172119,13,20181105,0
sde_unet,0,2.2645013332366943,13,20210831,0
sde_unet,0,5.383465766906738,13,20200420,1
sde_unet,0,2.7833895683288574,13,20190405,0
sde_unet,0,2.7122642993927,13,20200427,0
sde_unet,0,9.167771339416504,13,20201026,0
sde_unet,0,6.534585952758789,13,20230430,1
sde_unet,0,5.37892484664917,13,20201204,1
sde_unet,0,2.5917537212371826,13,20200202,1
sde_unet,0,29.11618995666504,13,20191021,1
sde_unet,0,4.598842144012451,14,20210101,0
sde_unet,0,6.7904791831970215,14,20190822,0
sde_unet,0,12.832352638244629,14,20230828,1
sde_unet,0,15.794093132019043,14,20181029,1
sde_unet,0,2.5121865272521973,14,20180613,0
sde_unet,0,7.294151782989502,14,20191220,1
sde_unet,0,7.2143754959106445,14,20191124,0
sde_unet,0,2.186105489730835,14,20220518,0
sde_unet,0,7.628920555114746,14,20200828,1
sde_unet,0,2.349348545074463,14,20221001,0
sde_unet,0,3.7526040077209473,14,20190714,0
sde_unet,0,2.2363333702087402,14,20200813,0
sde_unet,0,2.689965009689331,14,20210730,0
sde_unet,0,8.721633911132812,14,20210713,1
sde_unet,0,1.8937928676605225,14,20210920,0
sde_unet,0,2.49900484085083,14,20190527,0
sde_unet,0,10.69147777557373,14,20230520,1
sde_unet,0,17.283336639404297,14,20240303,1
sde_unet,0,5.872265338897705,14,20190423,1
sde_unet,0,16.97948455810547,14,20191015,1
sde_unet,0,3.8440277576446533,14,20191125,0
sde_unet,0,4.776142597198486,14,20191019,0
sde_unet,0,6.376572608947754,14,20180530,0
sde_unet,0,5.674665927886963,14,20200604,1
sde_unet,0,4.031700134277344,14,20200510,0
sde_unet,0,8.478318214416504,14,20240330,1
sde_unet,0,4.439067840576172,14,20180720,0
sde_unet,0,2.1057233810424805,14,20221223,1
sde_unet,0,28.51659393310547,14,20211004,1
sde_unet,0,8.274077415466309,14,20230827,1
sde_unet,0,1.4968291521072388,14,20200419,0
sde_unet,0,8.8748140335083,14,20200511,1
sde_unet,0,1.5462456941604614,14,20210412,0
sde_unet,0,2.519259214401245,14,20211116,0
sde_unet,0,2.275113105773926,14,20210823,0
sde_unet,0,8.478710174560547,14,20210511,1
sde_unet,0,1.5111709833145142,14,20200227,0
sde_unet,0,9.437430381774902,14,20190610,1
sde_unet,0,1.9115389585494995,14,20210605,0
sde_unet,0,7.763339042663574,14,20240227,1
sde_unet,0,2.710515260696411,14,20210622,0
sde_unet,0,16.137237548828125,14,20191123,1
sde_unet,0,10.267294883728027,14,20190715,1
sde_unet,0,6.304083824157715,14,20190404,1
sde_unet,0,3.4591586589813232,14,20220506,0
sde_unet,0,3.7359859943389893,14,20190622,0
sde_unet,0,5.157932758331299,14,20240210,1
sde_unet,0,1.6983509063720703,14,20200730,0
sde_unet,0,1.918912410736084,14,20210206,0
sde_unet,0,7.84987211227417,14,20190807,1
sde_unet,0,3.1043481826782227,14,20190910,0
sde_unet,0,1.584831714630127,14,20211031,0
sde_unet,0,7.240877151489258,14,20190426,1
sde_unet,0,5.378065586090088,14,20231201,1
sde_unet,0,11.770902633666992,14,20181106,1
sde_unet,0,6.246262550354004,14,20220423,1
sde_unet,0,12.942694664001465,14,20200829,1
sde_unet,0,4.035247802734375,14,20180913,0
sde_unet,0,5.487347602844238,14,20190812,0
sde_unet,0,4.221153259277344,14,20190201,1
sde_unet,0,2.6073150634765625,14,20220523,0
sde_unet,0,6.314691066741943,14,20200516,0
sde_unet,0,3.8144278526306152,14,20210207,0
sde_unet,0,3.2816824913024902,14,20210629,0
sde_unet,0,4.7342352867126465,14,20240209,1
sde_unet,0,5.278144359588623,14,20240331,1
sde_unet,0,2.4693925380706787,14,20180711,0
sde_unet,0,8.036556243896484,14,20200830,1
sde_unet,0,4.245439052581787,14,20210724,0
sde_unet,0,10.70199966430664,14,20231020,1
sde_unet,0,4.064363479614258,14,20181030,0
sde_unet,0,43.96474838256836,14,20201002,1
sde_unet,0,3.5242676734924316,14,20190703,0
sde_unet,0,2.681685209274292,14,20231211,1
sde_unet,0,1.7351040840148926,14,20200702,0
sde_unet,0,6.6326189041137695,14,20181105,0
sde_unet,0,2.32084584236145,14,20210831,0
sde_unet,0,5.330507755279541,14,20200420,1
sde_unet,0,2.7848446369171143,14,20190405,0
sde_unet,0,2.669537305831909,14,20200427,0
sde_unet,0,9.258066177368164,14,20201026,0
sde_unet,0,6.590822219848633,14,20230430,1
sde_unet,0,5.347038745880127,14,20201204,1
sde_unet,0,2.7312138080596924,14,20200202,1
sde_unet,0,29.16402244567871,14,20191021,1
sde_unet,0,4.498367786407471,15,20210101,0
sde_unet,0,6.808101177215576,15,20190822,0
sde_unet,0,12.675985336303711,15,20230828,1
sde_unet,0,15.76494026184082,15,20181029,1
sde_unet,0,2.552576780319214,15,20180613,0
sde_unet,0,7.375287055969238,15,20191220,1
sde_unet,0,7.166211128234863,15,20191124,0
sde_unet,0,2.148975372314453,15,20220518,0
sde_unet,0,7.657201766967773,15,20200828,1
sde_unet,0,2.3293514251708984,15,20221001,0
sde_unet,0,3.7358031272888184,15,20190714,0
sde_unet,0,2.2057607173919678,15,20200813,0
sde_unet,0,2.7003538608551025,15,20210730,0
sde_unet,0,8.992843627929688,15,20210713,1
sde_unet,0,1.9265400171279907,15,20210920,0
sde_unet,0,2.4985244274139404,15,20190527,0
sde_unet,0,10.752030372619629,15,20230520,1
sde_unet,0,17.510723114013672,15,20240303,1
sde_unet,0,5.757028102874756,15,20190423,1
sde_unet,0,16.940725326538086,15,20191015,1
sde_unet,0,3.814927339553833,15,20191125,0
sde_unet,0,4.850712776184082,15,20191019,0
sde_unet,0,6.40939474105835,15,20180530,0
sde_unet,0,5.514060020446777,15,20200604,1
sde_unet,0,4.08447790145874,15,20200510,0
sde_unet,0,8.300933837890625,15,20240330,1
sde_unet,0,4.429069995880127,15,20180720,0
sde_unet,0,2.09920334815979,15,20221223,1
sde_unet,0,28.500612258911133,15,20211004,1
sde_unet,0,8.271122932434082,15,20230827,1
sde_unet,0,1.5665152072906494,15,20200419,0
sde_unet,0,8.890774726867676,15,20200511,1
sde_unet,0,1.550166368484497,15,20210412,0
sde_unet,0,2.5197882652282715,15,20211116,0
sde_unet,0,2.2475435733795166,15,20210823,0
sde_unet,0,8.536622047424316,15,20210511,1
sde_unet,0,1.554029941558838,15,20200227,0
sde_unet,0,9.433338165283203,15,20190610,1
sde_unet,0,1.8956613540649414,15,20210605,0
sde_unet,0,7.854995250701904,15,20240227,1
sde_unet,0,2.7300195693969727,15,20210622,0
sde_unet,0,16.06718635559082,15,20191123,1
sde_unet,0,10.253511428833008,15,20190715,1
sde_unet,0,6.26026725769043,15,20190404,1
sde_unet,0,3.402440309524536,15,20220506,0
sde_unet,0,3.6719071865081787,15,20190622,0
sde_unet,0,5.192995071411133,15,20240210,1
sde_unet,0,1.678542137145996,15,20200730,0
sde_unet,0,1.9280428886413574,15,20210206,0
sde_unet,0,7.92112398147583,15,20190807,1
sde_unet,0,3.1342592239379883,15,20190910,0
sde_unet,0,1.5503385066986084,15,20211031,0
sde_unet,0,7.231736183166504,15,20190426,1
sde_unet,0,5.439579963684082,15,20231201,1
sde_unet,0,11.840473175048828,15,20181106,1
sde_unet,0,6.400384426116943,15,20220423,1
sde_unet,0,12.810932159423828,15,20200829,1
sde_unet,0,4.008327484130859,15,20180913,0
sde_unet,0,5.519676208496094,15,20190812,0
sde_unet,0,4.1930155754089355,15,20190201,1
sde_unet,0,2.569763660430908,15,20220523,0
sde_unet,0,6.254359722137451,15,20200516,0
sde_unet,0,3.9153685569763184,15,20210207,0
sde_unet,0,3.2345309257507324,15,20210629,0
sde_unet,0,4.660017967224121,15,20240209,1
sde_unet,0,5.388839244842529,15,20240331,1
sde_unet,0,2.3983314037323,15,20180711,0
sde_unet,0,8.09528923034668,15,20200830,1
sde_unet,0,4.279325485229492,15,20210724,0
sde_unet,0,10.647918701171875,15,20231020,1
sde_unet,0,4.074131965637207,15,20181030,0
sde_unet,0,43.98771667480469,15,20201002,1
sde_unet,0,3.528102397918701,15,20190703,0
sde_unet,0,2.5949020385742188,15,20231211,1
sde_unet,0,1.7673462629318237,15,20200702,0
sde_unet,0,6.543727397918701,15,20181105,0
sde_unet,0,2.289386749267578,15,20210831,0
sde_unet,0,5.430276870727539,15,20200420,1
sde_unet,0,2.7588748931884766,15,20190405,0
sde_unet,0,2.6632370948791504,15,20200427,0
sde_unet,0,9.20846176147461,15,20201026,0
sde_unet,0,6.609523296356201,15,20230430,1
sde_unet,0,5.491835117340088,15,20201204,1
sde_unet,0,2.6131515502929688,15,20200202,1
sde_unet,0,29.21821403503418,15,20191021,1
sde_unet,0,4.631280899047852,16,20210101,0
sde_unet,0,6.774618625640869,16,20190822,0
sde_unet,0,12.743693351745605,16,20230828,1
sde_unet,0,15.675497055053711,16,20181029,1
sde_unet,0,2.5438477993011475,16,20180613,0
sde_unet,0,7.316460132598877,16,20191220,1
sde_unet,0,7.199902534484863,16,20191124,0
sde_unet,0,2.176056146621704,16,20220518,0
sde_unet,0,7.606522560119629,16,20200828,1
sde_unet,0,2.3483967781066895,16,20221001,0
sde_unet,0,3.777047634124756,16,20190714,0
sde_unet,0,2.2740478515625,16,20200813,0
sde_unet,0,2.6830894947052,16,20210730,0
sde_unet,0,8.823538780212402,16,20210713,1
sde_unet,0,1.9257689714431763,16,20210920,0
sde_unet,0,2.4607419967651367,16,20190527,0
sde_unet,0,10.757018089294434,16,20230520,1
sde_unet,0,17.448768615722656,16,20240303,1
sde_unet,0,5.948956489562988,16,20190423,1
sde_unet,0,17.012319564819336,16,20191015,1
sde_unet,0,3.8721179962158203,16,20191125,0
sde_unet,0,4.769818305969238,16,20191019,0
sde_unet,0,6.3697357177734375,16,20180530,0
sde_unet,0,5.653915882110596,16,20200604,1
sde_unet,0,4.079953193664551,16,20200510,0
sde_unet,0,8.429960250854492,16,20240330,1
sde_unet,0,4.471862316131592,16,20180720,0
sde_unet,0,2.1584367752075195,16,20221223,1
sde_unet,0,28.522218704223633,16,20211004,1
sde_unet,0,8.375494003295898,16,20230827,1
sde_unet,0,1.4620654582977295,16,20200419,0
sde_unet,0,8.750480651855469,16,20200511,1
sde_unet,0,1.5876773595809937,16,20210412,0
sde_unet,0,2.5703423023223877,16,20211116,0
sde_unet,0,2.268566608428955,16,20210823,0
sde_unet,0,8.54601001739502,16,20210511,1
sde_unet,0,1.519891619682312,16,20200227,0
sde_unet,0,9.422733306884766,16,20190610,1
sde_unet,0,1.9160853624343872,16,20210605,0
sde_unet,0,7.727736949920654,16,20240227,1
sde_unet,0,2.6918246746063232,16,20210622,0
sde_unet,0,16.018857955932617,16,20191123,1
sde_unet,0,10.218442916870117,16,20190715,1
sde_unet,0,6.213984966278076,16,20190404,1
sde_unet,0,3.438650608062744,16,20220506,0
sde_unet,0,3.7074804306030273,16,20190622,0
sde_unet,0,5.220974445343018,16,20240210,1
sde_unet,0,1.748809814453125,16,20200730,0
sde_unet,0,1.8981213569641113,16,20210206,0
sde_unet,0,7.894382476806641,16,20190807,1
sde_unet,0,3.1110031604766846,16,20190910,0
sde_unet,0,1.6094144582748413,16,20211031,0
sde_unet,0,7.246453762054443,16,20190426,1
sde_unet,0,5.490201473236084,16,20231201,1
sde_unet,0,11.778928756713867,16,20181106,1
sde_unet,0,6.41550350189209,16,20220423,1
sde_unet,0,12.865128517150879,16,20200829,1
sde_unet,0,4.01654052734375,16,20180913,0
sde_unet,0,5.3807597160339355,16,20190812,0
sde_unet,0,4.158011436462402,16,20190201,1
sde_unet,0,2.6226470470428467,16,20220523,0
sde_unet,0,6.3918137550354,16,20200516,0
sde_unet,0,3.9707143306732178,16,20210207,0
sde_unet,0,3.2789618968963623,16,20210629,0
sde_unet,0,4.776696681976318,16,20240209,1
sde_unet,0,5.252243995666504,16,20240331,1
sde_unet,0,2.4327878952026367,16,20180711,0
sde_unet,0,8.04793643951416,16,20200830,1
sde_unet,0,4.295502662658691,16,20210724,0
sde_unet,0,10.711565017700195,16,20231020,1
sde_unet,0,4.106165885925293,16,20181030,0
sde_unet,0,43.92594528198242,16,20201002,1
sde_unet,0,3.580688238143921,16,20190703,0
sde_unet,0,2.6667535305023193,16,20231211,1
sde_unet,0,1.7325949668884277,16,20200702,0
sde_unet,0,6.637721538543701,16,20181105,0
sde_unet,0,2.290334463119507,16,20210831,0
sde_unet,0,5.475240230560303,16,20200420,1
sde_unet,0,2.767277956008911,16,20190405,0
sde_unet,0,2.665719985961914,16,20200427,0
sde_unet,0,9.357622146606445,16,20201026,0
sde_unet,0,6.46826696395874,16,20230430,1
sde_unet,0,5.568024158477783,16,20201204,1
sde_unet,0,2.6808295249938965,16,20200202,1
sde_unet,0,29.16649627685547,16,20191021,1
sde_unet,0,4.559672832489014,17,20210101,0
sde_unet,0,6.8097615242004395,17,20190822,0
sde_unet,0,12.68770980834961,17,20230828,1
sde_unet,0,15.685611724853516,17,20181029,1
sde_unet,0,2.565178632736206,17,20180613,0
sde_unet,0,7.2014079093933105,17,20191220,1
sde_unet,0,7.052690505981445,17,20191124,0
sde_unet,0,2.190145254135132,17,20220518,0
sde_unet,0,7.579495429992676,17,20200828,1
sde_unet,0,2.360046625137329,17,20221001,0
sde_unet,0,3.7508602142333984,17,20190714,0
sde_unet,0,2.2574079036712646,17,20200813,0
sde_unet,0,2.7172884941101074,17,20210730,0
sde_unet,0,8.877718925476074,17,20210713,1
sde_unet,0,1.928566575050354,17,20210920,0
sde_unet,0,2.5429742336273193,17,20190527,0
sde_unet,0,10.645363807678223,17,20230520,1
sde_unet,0,17.364391326904297,17,20240303,1
sde_unet,0,6.004744529724121,17,20190423,1
sde_unet,0,16.803068161010742,17,20191015,1
sde_unet,0,3.794248580932617,17,20191125,0
sde_unet,0,4.810394287109375,17,20191019,0
sde_unet,0,6.34916877746582,17,20180530,0
sde_unet,0,5.70551061630249,17,20200604,1
sde_unet,0,4.0216193199157715,17,20200510,0
sde_unet,0,8.494429588317871,17,20240330,1
sde_unet,0,4.427906036376953,17,20180720,0
sde_unet,0,2.1034762859344482,17,20221223,1
sde_unet,0,28.61030387878418,17,20211004,1
sde_unet,0,8.352197647094727,17,20230827,1
sde_unet,0,1.4717603921890259,17,20200419,0
sde_unet,0,8.886341094970703,17,20200511,1
sde_unet,0,1.5722171068191528,17,20210412,0
sde_unet,0,2.516789197921753,17,20211116,0
sde_unet,0,2.251162052154541,17,20210823,0
sde_unet,0,8.670271873474121,17,20210511,1
sde_unet,0,1.5122711658477783,17,20200227,0
sde_unet,0,9.523200988769531,17,20190610,1
sde_unet,0,1.985313892364502,17,20210605,0
sde_unet,0,7.8388190269470215,17,20240227,1
sde_unet,0,2.6713709831237793,17,20210622,0
sde_unet,0,16.002241134643555,17,20191123,1
sde_unet,0,10.09589672088623,17,20190715,1
sde_unet,0,6.343402862548828,17,20190404,1
sde_unet,0,3.3667986392974854,17,20220506,0
sde_unet,0,3.6944828033447266,17,20190622,0
sde_unet,0,5.228553295135498,17,20240210,1
sde_unet,0,1.679263949394226,17,20200730,0
sde_unet,0,1.9308902025222778,17,20210206,0
sde_unet,0,7.892318248748779,17,20190807,1
sde_unet,0,3.09540057182312,17,20190910,0
sde_unet,0,1.5806517601013184,17,20211031,0
sde_unet,0,7.215320110321045,17,20190426,1
sde_unet,0,5.421302795410156,17,20231201,1
sde_unet,0,11.929656982421875,17,20181106,1
sde_unet,0,6.304409503936768,17,20220423,1
sde_unet,0,12.929462432861328,17,20200829,1
sde_unet,0,4.059659957885742,17,20180913,0
sde_unet,0,5.326774597167969,17,20190812,0
sde_unet,0,4.189363479614258,17,20190201,1
sde_unet,0,2.648908853530884,17,20220523,0
sde_unet,0,6.3000640869140625,17,20200516,0
sde_unet,0,3.8984360694885254,17,20210207,0
sde_unet,0,3.295898199081421,17,20210629,0
sde_unet,0,4.696471214294434,17,20240209,1
sde_unet,0,5.397324085235596,17,20240331,1
sde_unet,0,2.4529948234558105,17,20180711,0
sde_unet,0,8.153125762939453,17,20200830,1
sde_unet,0,4.256234645843506,17,20210724,0
sde_unet,0,10.676131248474121,17,20231020,1
sde_unet,0,4.011985778808594,17,20181030,0
sde_unet,0,43.868492126464844,17,20201002,1
sde_unet,0,3.4915876388549805,17,20190703,0
sde_unet,0,2.549241304397583,17,20231211,1
sde_unet,0,1.7258028984069824,17,20200702,0
sde_unet,0,6.552419185638428,17,20181105,0
sde_unet,0,2.3342456817626953,17,20210831,0
sde_unet,0,5.504854202270508,17,20200420,1
sde_unet,0,2.7259769439697266,17,20190405,0
sde_unet,0,2.671091079711914,17,20200427,0
sde_unet,0,9.265409469604492,17,20201026,0
sde_unet,0,6.467203140258789,17,20230430,1
sde_unet,0,5.37181282043457,17,20201204,1
sde_unet,0,2.6392157077789307,17,20200202,1
sde_unet,0,29.19994354248047,17,20191021,1
sde_unet,0,4.492452621459961,18,20210101,0
sde_unet,0,6.812806606292725,18,20190822,0
sde_unet,0,12.660710334777832,18,20230828,1
sde_unet,0,15.666893005371094,18,20181029,1
sde_unet,0,2.5618302822113037,18,20180613,0
sde_unet,0,7.412558555603027,18,20191220,1
sde_unet,0,7.174942493438721,18,20191124,0
sde_unet,0,2.1781866550445557,18,20220518,0
sde_unet,0,7.609191417694092,18,20200828,1
sde_unet,0,2.2536728382110596,18,20221001,0
sde_unet,0,3.7795376777648926,18,20190714,0
sde_unet,0,2.2243123054504395,18,20200813,0
sde_unet,0,2.6957459449768066,18,20210730,0
sde_unet,0,8.879545211791992,18,20210713,1
sde_unet,0,1.895680546760559,18,20210920,0
sde_unet,0,2.551953077316284,18,20190527,0
sde_unet,0,10.697999000549316,18,20230520,1
sde_unet,0,17.495256423950195,18,20240303,1
sde_unet,0,5.827507495880127,18,20190423,1
sde_unet,0,16.850637435913086,18,20191015,1
sde_unet,0,3.820112705230713,18,20191125,0
sde_unet,0,4.768240451812744,18,20191019,0
sde_unet,0,6.436861515045166,18,20180530,0
sde_unet,0,5.675029754638672,18,20200604,1
sde_unet,0,4.026956081390381,18,20200510,0
sde_unet,0,8.437663078308105,18,20240330,1
sde_unet,0,4.485132694244385,18,20180720,0
sde_unet,0,2.089728355407715,18,20221223,1
sde_unet,0,28.683897018432617,18,20211004,1
sde_unet,0,8.423437118530273,18,20230827,1
sde_unet,0,1.4822006225585938,18,20200419,0
sde_unet,0,8.916094779968262,18,20200511,1
sde_unet,0,1.5717343091964722,18,20210412,0
sde_unet,0,2.4666574001312256,18,20211116,0
sde_unet,0,2.3045966625213623,18,20210823,0
sde_unet,0,8.533031463623047,18,20210511,1
sde_unet,0,1.4797018766403198,18,20200227,0
sde_unet,0,9.46164608001709,18,20190610,1
sde_unet,0,1.9068397283554077,18,20210605,0
sde_unet,0,7.829416275024414,18,20240227,1
sde_unet,0,2.677908420562744,18,20210622,0
sde_unet,0,16.049802780151367,18,20191123,1
sde_unet,0,10.207717895507812,18,20190715,1
sde_unet,0,6.235568523406982,18,20190404,1
sde_unet,0,3.4165594577789307,18,20220506,0
sde_unet,0,3.7322075366973877,18,20190622,0
sde_unet,0,5.186582565307617,18,20240210,1
sde_unet,0,1.7438372373580933,18,20200730,0
sde_unet,0,1.9656627178192139,18,20210206,0
sde_unet,0,7.823435306549072,18,20190807,1
sde_unet,0,3.047264337539673,18,20190910,0
sde_unet,0,1.5867512226104736,18,20211031,0
sde_unet,0,7.168668270111084,18,20190426,1
sde_unet,0,5.424758434295654,18,20231201,1
sde_unet,0,11.679488182067871,18,20181106,1
sde_unet,0,6.302044868469238,18,20220423,1
sde_unet,0,12.780521392822266,18,20200829,1
sde_unet,0,4.014592170715332,18,20180913,0
sde_unet,0,5.502471446990967,18,20190812,0
sde_unet,0,4.199694633483887,18,20190201,1
sde_unet,0,2.6248276233673096,18,20220523,0
sde_unet,0,6.333696365356445,18,20200516,0
sde_unet,0,3.8324813842773438,18,20210207,0
sde_unet,0,3.265162944793701,18,20210629,0
sde_unet,0,4.821475505828857,18,20240209,1
sde_unet,0,5.413100719451904,18,20240331,1
sde_unet,0,2.4045603275299072,18,20180711,0
sde_unet,0,8.144601821899414,18,20200830,1
sde_unet,0,4.222909927368164,18,20210724,0
sde_unet,0,10.584434509277344,18,20231020,1
sde_unet,0,4.057201385498047,18,20181030,0
sde_unet,0,43.83353042602539,18,20201002,1
sde_unet,0,3.571871042251587,18,20190703,0
sde_unet,0,2.5667474269866943,18,20231211,1
sde_unet,0,1.6991119384765625,18,20200702,0
sde_unet,0,6.599508762359619,18,20181105,0
sde_unet,0,2.3163671493530273,18,20210831,0
sde_unet,0,5.2560834884643555,18,20200420,1
sde_unet,0,2.7511544227600098,18,20190405,0
sde_unet,0,2.7043862342834473,18,20200427,0
sde_unet,0,9.284082412719727,18,20201026,0
sde_unet,0,6.508413314819336,18,20230430,1
sde_unet,0,5.361173152923584,18,20201204,1
sde_unet,0,2.6351265907287598,18,20200202,1
sde_unet,0,29.13373565673828,18,20191021,1
sde_unet,0,4.605467319488525,19,20210101,0
sde_unet,0,6.825989723205566,19,20190822,0
sde_unet,0,12.741933822631836,19,20230828,1
sde_unet,0,15.644352912902832,19,20181029,1
sde_unet,0,2.536176919937134,19,20180613,0
sde_unet,0,7.270751953125,19,20191220,1
sde_unet,0,7.295737266540527,19,20191124,0
sde_unet,0,2.1475961208343506,19,20220518,0
sde_unet,0,7.617554664611816,19,20200828,1
sde_unet,0,2.321317672729492,19,20221001,0
sde_unet,0,3.744957208633423,19,20190714,0
sde_unet,0,2.228815793991089,19,20200813,0
sde_unet,0,2.7041027545928955,19,20210730,0
sde_unet,0,8.925393104553223,19,20210713,1
sde_unet,0,1.9090181589126587,19,20210920,0
sde_unet,0,2.5178909301757812,19,20190527,0
sde_unet,0,10.61526107788086,19,20230520,1
sde_unet,0,17.308332443237305,19,20240303,1
sde_unet,0,5.863148212432861,19,20190423,1
sde_unet,0,16.874420166015625,19,20191015,1
sde_unet,0,3.9534013271331787,19,20191125,0
sde_unet,0,4.761662483215332,19,20191019,0
sde_unet,0,6.407399654388428,19,20180530,0
sde_unet,0,5.622209548950195,19,20200604,1
sde_unet,0,4.036732196807861,19,20200510,0
sde_unet,0,8.316497802734375,19,20240330,1
sde_unet,0,4.4735493659973145,19,20180720,0
sde_unet,0,2.1202588081359863,19,20221223,1
sde_unet,0,28.598421096801758,19,20211004,1
sde_unet,0,8.40464973449707,19,20230827,1
sde_unet,0,1.5213640928268433,19,20200419,0
sde_unet,0,8.882896423339844,19,20200511,1
